Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2019-09-07 13:02:01.641,1151,0,0,104,True,8,car,0 days 00:17:00.548000,0 days 00:17:00.548000
2019-09-07 13:02:01.881,1151,0,0,104,True,8,car,0 days 00:17:00.788000,0 days 00:17:00.788000
2019-09-07 13:02:02.121,1151,0,0,104,True,8,car,0 days 00:17:01.028000,0 days 00:17:01.028000
2019-09-07 13:02:02.361,1151,0,0,104,True,8,car,0 days 00:17:01.268000,0 days 00:17:01.268000
2019-09-07 13:02:02.641,1151,0,0,104,True,8,car,0 days 00:17:01.548000,0 days 00:17:01.548000
2019-09-07 13:02:02.881,1151,0,0,104,True,8,car,0 days 00:17:01.788000,0 days 00:17:01.788000
2019-09-07 13:02:03.121,1151,0,0,104,True,8,car,0 days 00:17:02.028000,0 days 00:17:02.028000
2019-09-07 13:02:03.361,1151,0,0,104,True,8,car,0 days 00:17:02.268000,0 days 00:17:02.268000
2019-09-07 13:02:03.562,1151,0,0,104,True,8,car,0 days 00:17:02.469000,0 days 00:17:02.469000
2019-09-07 13:02:03.842,1151,0,0,104,True,8,car,0 days 00:17:02.749000,0 days 00:17:02.749000
2019-09-07 13:02:04.082,1151,0,0,104,True,8,car,0 days 00:17:02.989000,0 days 00:17:02.989000
2019-09-07 13:02:04.322,1151,0,0,104,True,8,car,0 days 00:17:03.229000,0 days 00:17:03.229000
2019-09-07 13:02:04.562,1151,0,0,104,True,8,car,0 days 00:17:03.469000,0 days 00:17:03.469000
2019-09-07 13:02:04.802,1151,0,0,104,True,8,car,0 days 00:17:03.709000,0 days 00:17:03.709000
2019-09-07 13:02:05.042,1151,0,0,104,True,8,car,0 days 00:17:03.949000,0 days 00:17:03.949000
2019-09-07 13:02:05.282,1151,0,0,104,True,8,car,0 days 00:17:04.189000,0 days 00:17:04.189000
2019-09-07 13:02:05.522,1151,0,0,104,True,8,car,0 days 00:17:04.429000,0 days 00:17:04.429000
2019-09-07 13:02:05.762,1151,0,0,104,True,8,car,0 days 00:17:04.669000,0 days 00:17:04.669000
2019-09-07 13:02:06.042,1151,0,0,104,True,8,car,0 days 00:17:04.949000,0 days 00:17:04.949000
2019-09-07 13:02:06.282,1151,0,0,104,True,8,car,0 days 00:17:05.189000,0 days 00:17:05.189000
2019-09-07 13:02:06.522,1151,0,0,104,True,8,car,0 days 00:17:05.429000,0 days 00:17:05.429000
2019-09-07 13:02:06.761,1151,0,0,104,True,8,car,0 days 00:17:05.668000,0 days 00:17:05.668000
2019-09-07 13:02:07.041,1151,0,0,104,True,8,car,0 days 00:17:05.948000,0 days 00:17:05.948000
2019-09-07 13:02:07.281,1151,0,0,104,True,8,car,0 days 00:17:06.188000,0 days 00:17:06.188000
2019-09-07 13:02:07.521,1151,0,0,104,True,8,car,0 days 00:17:06.428000,0 days 00:17:06.428000
2019-09-07 13:02:07.761,1151,0,0,104,True,8,car,0 days 00:17:06.668000,0 days 00:17:06.668000
2019-09-07 13:02:08.001,1151,0,0,104,True,8,car,0 days 00:17:06.908000,0 days 00:17:06.908000
2019-09-07 13:02:08.241,1151,0,0,104,True,8,car,0 days 00:17:07.148000,0 days 00:17:07.148000
2019-09-07 13:02:08.481,1151,0,0,104,True,8,car,0 days 00:17:07.388000,0 days 00:17:07.388000
2019-09-07 13:02:08.721,1151,0,0,104,True,8,car,0 days 00:17:07.628000,0 days 00:17:07.628000
2019-09-07 13:02:08.961,1151,0,0,104,True,8,car,0 days 00:17:07.868000,0 days 00:17:07.868000
2019-09-07 13:02:09.201,1151,0,0,104,True,8,car,0 days 00:17:08.108000,0 days 00:17:08.108000
2019-09-07 13:02:09.441,1151,0,0,104,True,8,car,0 days 00:17:08.348000,0 days 00:17:08.348000
2019-09-07 13:02:09.681,1151,0,0,104,True,8,car,0 days 00:17:08.588000,0 days 00:17:08.588000
2019-09-07 13:02:09.921,1151,0,0,104,True,8,car,0 days 00:17:08.828000,0 days 00:17:08.828000
2019-09-07 13:02:10.122,1151,0,0,104,True,8,car,0 days 00:17:09.029000,0 days 00:17:09.029000
2019-09-07 13:02:10.482,1151,0,0,104,True,8,car,0 days 00:17:09.389000,0 days 00:17:09.389000
2019-09-07 13:02:10.722,1151,0,0,104,True,8,car,0 days 00:17:09.629000,0 days 00:17:09.629000
2019-09-07 13:02:10.962,1151,0,0,104,True,8,car,0 days 00:17:09.869000,0 days 00:17:09.869000
2019-09-07 13:02:11.202,1151,0,0,104,True,8,car,0 days 00:17:10.109000,0 days 00:17:10.109000
2019-09-07 13:02:11.442,1151,0,0,104,True,8,car,0 days 00:17:10.349000,0 days 00:17:10.349000
2019-09-07 13:02:11.722,1151,0,0,104,True,8,car,0 days 00:17:10.629000,0 days 00:17:10.629000
2019-09-07 13:02:11.962,1151,0,0,104,True,8,car,0 days 00:17:10.869000,0 days 00:17:10.869000
2019-09-07 13:02:12.202,1151,0,0,104,True,8,car,0 days 00:17:11.109000,0 days 00:17:11.109000
2019-09-07 13:02:12.442,1151,0,0,104,True,8,car,0 days 00:17:11.349000,0 days 00:17:11.349000
2019-09-07 13:02:12.682,1151,0,0,104,True,8,car,0 days 00:17:11.589000,0 days 00:17:11.589000
2019-09-07 13:02:12.922,1151,0,0,104,True,8,car,0 days 00:17:11.829000,0 days 00:17:11.829000
2019-09-07 13:02:13.162,1151,0,0,104,True,8,car,0 days 00:17:12.069000,0 days 00:17:12.069000
2019-09-07 13:02:13.442,1151,0,0,104,True,8,car,0 days 00:17:12.349000,0 days 00:17:12.349000
2019-09-07 13:02:13.682,1151,0,0,104,True,8,car,0 days 00:17:12.589000,0 days 00:17:12.589000
2019-09-07 13:02:13.921,1151,0,0,104,True,8,car,0 days 00:17:12.828000,0 days 00:17:12.828000
2019-09-07 13:02:14.201,1151,0,0,104,True,8,car,0 days 00:17:13.108000,0 days 00:17:13.108000
2019-09-07 13:02:14.441,1151,0,0,104,True,8,car,0 days 00:17:13.348000,0 days 00:17:13.348000
2019-09-07 13:02:14.681,1151,0,0,104,True,8,car,0 days 00:17:13.588000,0 days 00:17:13.588000
2019-09-07 13:02:14.921,1151,0,0,104,True,8,car,0 days 00:17:13.828000,0 days 00:17:13.828000
2019-09-07 13:02:15.161,1151,0,0,104,True,8,car,0 days 00:17:14.068000,0 days 00:17:14.068000
2019-09-07 13:02:15.401,1151,0,0,104,True,8,car,0 days 00:17:14.308000,0 days 00:17:14.308000
2019-09-07 13:02:15.641,1151,0,0,104,True,8,car,0 days 00:17:14.548000,0 days 00:17:14.548000
2019-09-07 13:02:15.881,1151,0,0,104,True,8,car,0 days 00:17:14.788000,0 days 00:17:14.788000
2019-09-07 13:02:16.121,1151,0,0,104,True,8,car,0 days 00:17:15.028000,0 days 00:17:15.028000
2019-09-07 13:02:16.401,1151,0,0,104,True,8,car,0 days 00:17:15.308000,0 days 00:17:15.308000
2019-09-07 13:02:16.602,1151,0,0,104,True,8,car,0 days 00:17:15.509000,0 days 00:17:15.509000
2019-09-07 13:02:16.842,1151,0,0,104,True,8,car,0 days 00:17:15.749000,0 days 00:17:15.749000
2019-09-07 13:02:17.082,1151,0,0,104,True,8,car,0 days 00:17:15.989000,0 days 00:17:15.989000
2019-09-07 13:02:17.322,1151,0,0,104,True,8,car,0 days 00:17:16.229000,0 days 00:17:16.229000
2019-09-07 13:02:17.562,1151,0,0,104,True,8,car,0 days 00:17:16.469000,0 days 00:17:16.469000
2019-09-07 13:02:17.802,1151,0,0,104,True,8,car,0 days 00:17:16.709000,0 days 00:17:16.709000
2019-09-07 13:02:18.042,1151,0,0,104,True,8,car,0 days 00:17:16.949000,0 days 00:17:16.949000
2019-09-07 13:02:18.282,1151,0,0,104,True,8,car,0 days 00:17:17.189000,0 days 00:17:17.189000
2019-09-07 13:02:18.522,1151,0,0,104,True,8,car,0 days 00:17:17.429000,0 days 00:17:17.429000
2019-09-07 13:02:18.762,1151,0,0,104,True,8,car,0 days 00:17:17.669000,0 days 00:17:17.669000
2019-09-07 13:02:19.002,1151,0,0,104,True,8,car,0 days 00:17:17.909000,0 days 00:17:17.909000
2019-09-07 13:02:19.242,1151,0,0,104,True,8,car,0 days 00:17:18.149000,0 days 00:17:18.149000
2019-09-07 13:02:19.482,1151,0,0,104,True,8,car,0 days 00:17:18.389000,0 days 00:17:18.389000
2019-09-07 13:02:19.722,1151,0,0,104,True,8,car,0 days 00:17:18.629000,0 days 00:17:18.629000
2019-09-07 13:02:19.962,1151,0,0,104,True,8,car,0 days 00:17:18.869000,0 days 00:17:18.869000
2019-09-07 13:02:20.202,1151,0,0,104,True,8,car,0 days 00:17:19.109000,0 days 00:17:19.109000
2019-09-07 13:02:20.442,1151,0,0,104,True,8,car,0 days 00:17:19.349000,0 days 00:17:19.349000
2019-09-07 13:02:20.722,1151,0,0,104,True,8,car,0 days 00:17:19.629000,0 days 00:17:19.629000
2019-09-07 13:02:20.961,1151,0,0,104,True,8,car,0 days 00:17:19.868000,0 days 00:17:19.868000
2019-09-07 13:02:21.201,1151,0,0,104,True,8,car,0 days 00:17:20.108000,0 days 00:17:20.108000
2019-09-07 13:02:21.441,1151,0,0,104,True,8,car,0 days 00:17:20.348000,0 days 00:17:20.348000
2019-09-07 13:02:21.681,1151,0,0,104,True,8,car,0 days 00:17:20.588000,0 days 00:17:20.588000
2019-09-07 13:02:21.921,1151,0,0,104,True,8,car,0 days 00:17:20.828000,0 days 00:17:20.828000
2019-09-07 13:02:22.161,1151,0,0,104,True,8,car,0 days 00:17:21.068000,0 days 00:17:21.068000
2019-09-07 13:02:22.401,1151,0,0,104,True,8,car,0 days 00:17:21.308000,0 days 00:17:21.308000
2019-09-07 13:02:22.641,1151,0,0,104,True,8,car,0 days 00:17:21.548000,0 days 00:17:21.548000
2019-09-07 13:02:22.921,1151,0,0,104,True,8,car,0 days 00:17:21.828000,0 days 00:17:21.828000
2019-09-07 13:02:23.122,1151,0,0,104,True,8,car,0 days 00:17:22.029000,0 days 00:17:22.029000
2019-09-07 13:02:23.362,1151,0,0,104,True,8,car,0 days 00:17:22.269000,0 days 00:17:22.269000
2019-09-07 13:02:23.602,1151,0,0,104,True,8,car,0 days 00:17:22.509000,0 days 00:17:22.509000
2019-09-07 13:02:23.842,1151,0,0,104,True,8,car,0 days 00:17:22.749000,0 days 00:17:22.749000
2019-09-07 13:02:24.082,1151,0,0,104,True,8,car,0 days 00:17:22.989000,0 days 00:17:22.989000
2019-09-07 13:02:24.322,1151,0,0,104,True,8,car,0 days 00:17:23.229000,0 days 00:17:23.229000
2019-09-07 13:02:24.562,1151,0,0,104,True,8,car,0 days 00:17:23.469000,0 days 00:17:23.469000
2019-09-07 13:02:24.802,1151,0,0,104,True,8,car,0 days 00:17:23.709000,0 days 00:17:23.709000
2019-09-07 13:02:25.042,1151,0,0,104,True,8,car,0 days 00:17:23.949000,0 days 00:17:23.949000
2019-09-07 13:02:25.282,1151,0,0,104,True,8,car,0 days 00:17:24.189000,0 days 00:17:24.189000
2019-09-07 13:02:25.522,1151,0,0,104,True,8,car,0 days 00:17:24.429000,0 days 00:17:24.429000
2019-09-07 13:02:25.762,1151,0,0,104,True,8,car,0 days 00:17:24.669000,0 days 00:17:24.669000
2019-09-07 13:02:26.002,1151,0,0,104,True,8,car,0 days 00:17:24.909000,0 days 00:17:24.909000
2019-09-07 13:02:26.242,1151,0,0,104,True,8,car,0 days 00:17:25.149000,0 days 00:17:25.149000
2019-09-07 13:02:26.482,1151,0,0,104,True,8,car,0 days 00:17:25.389000,0 days 00:17:25.389000
2019-09-07 13:02:26.722,1151,0,0,104,True,8,car,0 days 00:17:25.629000,0 days 00:17:25.629000
2019-09-07 13:02:26.962,1151,0,0,104,True,8,car,0 days 00:17:25.869000,0 days 00:17:25.869000
2019-09-07 13:02:27.202,1151,0,0,104,True,8,car,0 days 00:17:26.109000,0 days 00:17:26.109000
2019-09-07 13:02:27.442,1151,0,0,104,True,8,car,0 days 00:17:26.349000,0 days 00:17:26.349000
2019-09-07 13:02:27.682,1151,0,0,104,True,8,car,0 days 00:17:26.589000,0 days 00:17:26.589000
2019-09-07 13:02:27.921,1151,0,0,104,True,8,car,0 days 00:17:26.828000,0 days 00:17:26.828000
2019-09-07 13:02:28.161,1151,0,0,104,True,8,car,0 days 00:17:27.068000,0 days 00:17:27.068000
2019-09-07 13:02:28.401,1151,0,0,104,True,8,car,0 days 00:17:27.308000,0 days 00:17:27.308000
2019-09-07 13:02:28.641,1151,0,0,104,True,8,car,0 days 00:17:27.548000,0 days 00:17:27.548000
2019-09-07 13:02:28.881,1151,0,0,104,True,8,car,0 days 00:17:27.788000,0 days 00:17:27.788000
2019-09-07 13:02:29.121,1151,0,0,104,True,8,car,0 days 00:17:28.028000,0 days 00:17:28.028000
2019-09-07 13:02:29.361,1151,0,0,104,True,8,car,0 days 00:17:28.268000,0 days 00:17:28.268000
2019-09-07 13:02:29.601,1151,0,0,104,True,8,car,0 days 00:17:28.508000,0 days 00:17:28.508000
2019-09-07 13:02:29.802,1151,0,0,104,True,8,car,0 days 00:17:28.709000,0 days 00:17:28.709000
2019-09-07 13:02:30.042,1151,0,0,104,True,8,car,0 days 00:17:28.949000,0 days 00:17:28.949000
2019-09-07 13:02:30.282,1151,0,0,104,True,8,car,0 days 00:17:29.189000,0 days 00:17:29.189000
2019-09-07 13:02:30.522,1151,0,0,104,True,8,car,0 days 00:17:29.429000,0 days 00:17:29.429000
2019-09-07 13:02:30.762,1151,0,0,104,True,8,car,0 days 00:17:29.669000,0 days 00:17:29.669000
2019-09-07 13:02:31.002,1151,0,0,104,True,8,car,0 days 00:17:29.909000,0 days 00:17:29.909000
2019-09-07 13:02:31.242,1151,0,0,104,True,8,car,0 days 00:17:30.149000,0 days 00:17:30.149000
2019-09-07 13:02:31.482,1151,0,0,104,True,8,car,0 days 00:17:30.389000,0 days 00:17:30.389000
2019-09-07 13:02:31.722,1151,0,0,104,True,8,car,0 days 00:17:30.629000,0 days 00:17:30.629000
2019-09-07 13:02:31.962,1151,0,0,104,True,8,car,0 days 00:17:30.869000,0 days 00:17:30.869000
2019-09-07 13:02:32.202,1151,0,0,104,True,8,car,0 days 00:17:31.109000,0 days 00:17:31.109000
2019-09-07 13:02:32.442,1151,0,0,104,True,8,car,0 days 00:17:31.349000,0 days 00:17:31.349000
2019-09-07 13:02:32.682,1151,0,0,104,True,8,car,0 days 00:17:31.589000,0 days 00:17:31.589000
2019-09-07 13:02:32.962,1151,0,0,104,True,8,car,0 days 00:17:31.869000,0 days 00:17:31.869000
2019-09-07 13:02:33.202,1151,0,0,104,True,8,car,0 days 00:17:32.109000,0 days 00:17:32.109000
2019-09-07 13:02:33.442,1151,0,0,104,True,8,car,0 days 00:17:32.349000,0 days 00:17:32.349000
2019-09-07 13:02:33.682,1151,0,0,104,True,8,car,0 days 00:17:32.589000,0 days 00:17:32.589000
2019-09-07 13:02:33.922,1151,0,0,104,True,8,car,0 days 00:17:32.829000,0 days 00:17:32.829000
2019-09-07 13:02:34.162,1151,0,0,104,True,8,car,0 days 00:17:33.069000,0 days 00:17:33.069000
2019-09-07 13:02:34.402,1151,0,0,104,True,8,car,0 days 00:17:33.309000,0 days 00:17:33.309000
2019-09-07 13:02:34.642,1151,0,0,104,True,8,car,0 days 00:17:33.549000,0 days 00:17:33.549000
2019-09-07 13:02:34.881,1151,0,0,104,True,8,car,0 days 00:17:33.788000,0 days 00:17:33.788000
2019-09-07 13:02:35.161,1151,0,0,104,True,8,car,0 days 00:17:34.068000,0 days 00:17:34.068000
2019-09-07 13:02:35.401,1151,0,0,104,True,8,car,0 days 00:17:34.308000,0 days 00:17:34.308000
2019-09-07 13:02:35.641,1151,0,0,104,True,8,car,0 days 00:17:34.548000,0 days 00:17:34.548000
2019-09-07 13:02:35.881,1151,0,0,104,True,8,car,0 days 00:17:34.788000,0 days 00:17:34.788000
2019-09-07 13:02:36.121,1151,0,0,104,True,8,car,0 days 00:17:35.028000,0 days 00:17:35.028000
2019-09-07 13:02:36.322,1151,0,0,104,True,8,car,0 days 00:17:35.229000,0 days 00:17:35.229000
2019-09-07 13:02:36.562,1151,0,0,104,True,8,car,0 days 00:17:35.469000,0 days 00:17:35.469000
2019-09-07 13:02:36.802,1151,0,0,104,True,8,car,0 days 00:17:35.709000,0 days 00:17:35.709000
2019-09-07 13:02:37.042,1151,0,0,104,True,8,car,0 days 00:17:35.949000,0 days 00:17:35.949000
2019-09-07 13:02:37.282,1151,0,0,104,True,8,car,0 days 00:17:36.189000,0 days 00:17:36.189000
2019-09-07 13:02:37.522,1151,0,0,104,True,8,car,0 days 00:17:36.429000,0 days 00:17:36.429000
2019-09-07 13:02:37.762,1151,0,0,104,True,8,car,0 days 00:17:36.669000,0 days 00:17:36.669000
2019-09-07 13:02:38.002,1151,0,0,104,True,8,car,0 days 00:17:36.909000,0 days 00:17:36.909000
2019-09-07 13:02:38.242,1151,0,0,104,True,8,car,0 days 00:17:37.149000,0 days 00:17:37.149000
2019-09-07 13:02:38.482,1151,0,0,104,True,8,car,0 days 00:17:37.389000,0 days 00:17:37.389000
2019-09-07 13:02:38.722,1151,0,0,104,True,8,car,0 days 00:17:37.629000,0 days 00:17:37.629000
2019-09-07 13:02:38.962,1151,0,0,104,True,8,car,0 days 00:17:37.869000,0 days 00:17:37.869000
2019-09-07 13:02:39.202,1151,0,0,104,True,8,car,0 days 00:17:38.109000,0 days 00:17:38.109000
2019-09-07 13:02:39.442,1151,0,0,104,True,8,car,0 days 00:17:38.349000,0 days 00:17:38.349000
2019-09-07 13:02:39.682,1151,0,0,104,True,8,car,0 days 00:17:38.589000,0 days 00:17:38.589000
2019-09-07 13:02:39.922,1151,0,0,104,True,8,car,0 days 00:17:38.829000,0 days 00:17:38.829000
2019-09-07 13:02:40.162,1151,0,0,104,True,8,car,0 days 00:17:39.069000,0 days 00:17:39.069000
2019-09-07 13:02:40.402,1151,0,0,104,True,8,car,0 days 00:17:39.309000,0 days 00:17:39.309000
2019-09-07 13:02:40.642,1151,0,0,104,True,8,car,0 days 00:17:39.549000,0 days 00:17:39.549000
2019-09-07 13:02:40.882,1151,0,0,104,True,8,car,0 days 00:17:39.789000,0 days 00:17:39.789000
2019-09-07 13:02:41.122,1151,0,0,104,True,8,car,0 days 00:17:40.029000,0 days 00:17:40.029000
2019-09-07 13:02:41.362,1151,0,0,104,True,8,car,0 days 00:17:40.269000,0 days 00:17:40.269000
2019-09-07 13:02:41.602,1151,0,0,104,True,8,car,0 days 00:17:40.509000,0 days 00:17:40.509000
2019-09-07 13:02:41.842,1151,0,0,104,True,8,car,0 days 00:17:40.749000,0 days 00:17:40.749000
2019-09-07 13:02:42.121,1151,0,0,104,True,8,car,0 days 00:17:41.028000,0 days 00:17:41.028000
2019-09-07 13:02:42.361,1151,0,0,104,True,8,car,0 days 00:17:41.268000,0 days 00:17:41.268000
2019-09-07 13:02:42.601,1151,0,0,104,True,8,car,0 days 00:17:41.508000,0 days 00:17:41.508000
2019-09-07 13:02:42.802,1151,0,0,104,True,8,car,0 days 00:17:41.709000,0 days 00:17:41.709000
2019-09-07 13:02:43.042,1151,0,0,104,True,8,car,0 days 00:17:41.949000,0 days 00:17:41.949000
2019-09-07 13:02:43.282,1151,0,0,104,True,8,car,0 days 00:17:42.189000,0 days 00:17:42.189000
2019-09-07 13:02:43.522,1151,0,0,104,True,8,car,0 days 00:17:42.429000,0 days 00:17:42.429000
2019-09-07 13:02:43.762,1151,0,0,104,True,8,car,0 days 00:17:42.669000,0 days 00:17:42.669000
2019-09-07 13:02:44.002,1151,0,0,104,True,8,car,0 days 00:17:42.909000,0 days 00:17:42.909000
2019-09-07 13:02:44.242,1151,0,0,104,True,8,car,0 days 00:17:43.149000,0 days 00:17:43.149000
2019-09-07 13:02:44.482,1151,0,0,104,True,8,car,0 days 00:17:43.389000,0 days 00:17:43.389000
2019-09-07 13:02:44.722,1151,0,0,104,True,8,car,0 days 00:17:43.629000,0 days 00:17:43.629000
2019-09-07 13:02:44.962,1151,0,0,104,True,8,car,0 days 00:17:43.869000,0 days 00:17:43.869000
2019-09-07 13:02:45.202,1151,0,0,104,True,8,car,0 days 00:17:44.109000,0 days 00:17:44.109000
2019-09-07 13:02:45.442,1151,0,0,104,True,8,car,0 days 00:17:44.349000,0 days 00:17:44.349000
2019-09-07 13:02:45.682,1151,0,0,104,True,8,car,0 days 00:17:44.589000,0 days 00:17:44.589000
2019-09-07 13:02:45.922,1151,0,0,104,True,8,car,0 days 00:17:44.829000,0 days 00:17:44.829000
2019-09-07 13:02:46.202,1151,0,0,104,True,8,car,0 days 00:17:45.109000,0 days 00:17:45.109000
2019-09-07 13:02:46.442,1151,0,0,104,True,8,car,0 days 00:17:45.349000,0 days 00:17:45.349000
2019-09-07 13:02:46.682,1151,0,0,104,True,8,car,0 days 00:17:45.589000,0 days 00:17:45.589000
2019-09-07 13:02:46.922,1151,0,0,104,True,8,car,0 days 00:17:45.829000,0 days 00:17:45.829000
2019-09-07 13:02:47.162,1151,0,0,104,True,8,car,0 days 00:17:46.069000,0 days 00:17:46.069000
2019-09-07 13:02:47.442,1151,0,0,104,True,8,car,0 days 00:17:46.349000,0 days 00:17:46.349000
2019-09-07 13:02:47.682,1151,0,0,104,True,8,car,0 days 00:17:46.589000,0 days 00:17:46.589000
2019-09-07 13:02:47.922,1151,0,0,104,True,8,car,0 days 00:17:46.829000,0 days 00:17:46.829000
2019-09-07 13:02:48.162,1151,0,0,104,True,8,car,0 days 00:17:47.069000,0 days 00:17:47.069000
2019-09-07 13:02:48.402,1151,0,0,104,True,8,car,0 days 00:17:47.309000,0 days 00:17:47.309000
2019-09-07 13:02:48.642,1151,0,0,104,True,8,car,0 days 00:17:47.549000,0 days 00:17:47.549000
2019-09-07 13:02:48.882,1151,0,0,104,True,8,car,0 days 00:17:47.789000,0 days 00:17:47.789000
2019-09-07 13:02:49.121,1151,0,0,104,True,8,car,0 days 00:17:48.028000,0 days 00:17:48.028000
2019-09-07 13:02:49.362,1151,0,0,104,True,8,car,0 days 00:17:48.269000,0 days 00:17:48.269000
2019-09-07 13:02:49.602,1151,0,0,104,True,8,car,0 days 00:17:48.509000,0 days 00:17:48.509000
2019-09-07 13:02:49.842,1151,0,0,104,True,8,car,0 days 00:17:48.749000,0 days 00:17:48.749000
2019-09-07 13:02:50.082,1151,0,0,104,True,8,car,0 days 00:17:48.989000,0 days 00:17:48.989000
2019-09-07 13:02:50.322,1151,0,0,104,True,8,car,0 days 00:17:49.229000,0 days 00:17:49.229000
2019-09-07 13:02:50.562,1151,0,0,104,True,8,car,0 days 00:17:49.469000,0 days 00:17:49.469000
2019-09-07 13:02:50.802,1151,0,0,104,True,8,car,0 days 00:17:49.709000,0 days 00:17:49.709000
2019-09-07 13:02:51.042,1151,0,0,104,True,8,car,0 days 00:17:49.949000,0 days 00:17:49.949000
2019-09-07 13:02:51.282,1151,0,0,104,True,8,car,0 days 00:17:50.189000,0 days 00:17:50.189000
2019-09-07 13:02:51.522,1151,0,0,104,True,8,car,0 days 00:17:50.429000,0 days 00:17:50.429000
2019-09-07 13:02:51.762,1151,0,0,104,True,8,car,0 days 00:17:50.669000,0 days 00:17:50.669000
2019-09-07 13:02:52.002,1151,0,0,104,True,8,car,0 days 00:17:50.909000,0 days 00:17:50.909000
2019-09-07 13:02:52.242,1151,0,0,104,True,8,car,0 days 00:17:51.149000,0 days 00:17:51.149000
2019-09-07 13:02:52.522,1151,0,0,104,True,8,car,0 days 00:17:51.429000,0 days 00:17:51.429000
2019-09-07 13:02:52.762,1151,0,0,104,True,8,car,0 days 00:17:51.669000,0 days 00:17:51.669000
2019-09-07 13:02:53.002,1151,0,0,104,True,8,car,0 days 00:17:51.909000,0 days 00:17:51.909000
2019-09-07 13:02:53.242,1151,0,0,104,True,8,car,0 days 00:17:52.149000,0 days 00:17:52.149000
2019-09-07 13:02:53.482,1151,0,0,104,True,8,car,0 days 00:17:52.389000,0 days 00:17:52.389000
2019-09-07 13:02:53.722,1151,0,0,104,True,8,car,0 days 00:17:52.629000,0 days 00:17:52.629000
2019-09-07 13:02:53.962,1151,0,0,104,True,8,car,0 days 00:17:52.869000,0 days 00:17:52.869000
2019-09-07 13:02:54.202,1151,0,0,104,True,8,car,0 days 00:17:53.109000,0 days 00:17:53.109000
2019-09-07 13:02:54.442,1151,0,0,104,True,8,car,0 days 00:17:53.349000,0 days 00:17:53.349000
2019-09-07 13:02:54.682,1151,0,0,104,True,8,car,0 days 00:17:53.589000,0 days 00:17:53.589000
2019-09-07 13:02:54.962,1151,0,0,104,True,8,car,0 days 00:17:53.869000,0 days 00:17:53.869000
2019-09-07 13:02:55.202,1151,0,0,104,True,8,car,0 days 00:17:54.109000,0 days 00:17:54.109000
2019-09-07 13:02:55.442,1151,0,0,104,True,8,car,0 days 00:17:54.349000,0 days 00:17:54.349000
2019-09-07 13:02:55.682,1151,0,0,104,True,8,car,0 days 00:17:54.589000,0 days 00:17:54.589000
2019-09-07 13:02:55.883,1151,0,0,104,True,8,car,0 days 00:17:54.790000,0 days 00:17:54.790000
2019-09-07 13:02:56.122,1151,0,0,104,True,8,car,0 days 00:17:55.029000,0 days 00:17:55.029000
2019-09-07 13:02:56.362,1151,0,0,104,True,8,car,0 days 00:17:55.269000,0 days 00:17:55.269000
2019-09-07 13:02:56.602,1151,0,0,104,True,8,car,0 days 00:17:55.509000,0 days 00:17:55.509000
2019-09-07 13:02:56.882,1151,0,0,104,True,8,car,0 days 00:17:55.789000,0 days 00:17:55.789000
2019-09-07 13:02:57.122,1151,0,0,104,True,8,car,0 days 00:17:56.029000,0 days 00:17:56.029000
2019-09-07 13:02:57.362,1151,0,0,104,True,8,car,0 days 00:17:56.269000,0 days 00:17:56.269000
2019-09-07 13:02:57.602,1151,0,0,104,True,8,car,0 days 00:17:56.509000,0 days 00:17:56.509000
2019-09-07 13:02:57.842,1151,0,0,104,True,8,car,0 days 00:17:56.749000,0 days 00:17:56.749000
2019-09-07 13:02:58.082,1151,0,0,104,True,8,car,0 days 00:17:56.989000,0 days 00:17:56.989000
2019-09-07 13:02:58.322,1151,0,0,104,True,8,car,0 days 00:17:57.229000,0 days 00:17:57.229000
2019-09-07 13:02:58.602,1151,0,0,104,True,8,car,0 days 00:17:57.509000,0 days 00:17:57.509000
2019-09-07 13:02:58.842,1151,0,0,104,True,8,car,0 days 00:17:57.749000,0 days 00:17:57.749000
2019-09-07 13:02:59.082,1151,0,0,104,True,8,car,0 days 00:17:57.989000,0 days 00:17:57.989000
2019-09-07 13:02:59.362,1151,0,0,104,True,8,car,0 days 00:17:58.269000,0 days 00:17:58.269000
2019-09-07 13:02:59.602,1151,0,0,104,True,8,car,0 days 00:17:58.509000,0 days 00:17:58.509000
2019-09-07 13:02:59.842,1151,0,0,104,True,8,car,0 days 00:17:58.749000,0 days 00:17:58.749000
2019-09-07 13:03:00.082,1151,0,0,104,True,8,car,0 days 00:17:58.989000,0 days 00:17:58.989000
2019-09-07 13:03:00.362,1151,0,0,104,True,8,car,0 days 00:17:59.269000,0 days 00:17:59.269000
2019-09-07 13:03:00.602,1151,0,0,104,True,8,car,0 days 00:17:59.509000,0 days 00:17:59.509000
2019-09-07 13:03:00.842,1151,0,0,104,True,8,car,0 days 00:17:59.749000,0 days 00:17:59.749000
2019-09-07 13:03:01.082,1151,0,0,104,True,8,car,0 days 00:17:59.989000,0 days 00:17:59.989000
2019-09-07 13:03:01.322,1151,0,0,104,True,8,car,0 days 00:18:00.229000,0 days 00:18:00.229000
2019-09-07 13:03:01.562,1151,0,0,104,True,8,car,0 days 00:18:00.469000,0 days 00:18:00.469000
2019-09-07 13:03:01.802,1151,0,0,104,True,8,car,0 days 00:18:00.709000,0 days 00:18:00.709000
